,mag,mag_err,jd,band,sub,site,phase,filter
81,20.90420924247222,-1.081226862995529,2458231.9767361,g,True,0,-762.6532638999633,g
82,20.67165676114567,2.348516705149825,2458231.9987384,g,True,0,-762.6312615997158,g
83,20.37950830904387,-1.217087339505989,2458232.9403241,g,True,0,-761.6896758996882,g
84,20.37385174500161,-1.4498257777165713,2458234.9782986,g,True,0,-759.6517014000565,g
85,20.35729894550456,3.921132184092141,2458234.9984722,g,True,0,-759.631527800113,g
86,20.04932242925777,4.851182950648883,2458235.9840972,g,True,0,-758.6459027999081,g
87,20.68363761470584,0.6559638754074705,2458244.9225926,g,True,0,-749.707407400012,g
88,20.65767229919481,0.7465546051028115,2458244.9235417,g,True,0,-749.7064582998864,g
89,20.73835341561635,3.152142982476195,2458244.9398958,g,True,0,-749.6901042000391,g
90,20.009283341313232,-1.261068005594289,2458245.9870833,g,True,0,-748.6429166998714,g
91,20.609675196195447,-0.6498045833132297,2458246.8395602,g,True,0,-747.7904397998936,g
92,20.98057434522673,-0.726732045409021,2458247.8388773,g,True,0,-746.7911227000877,g
93,21.101024254748538,-0.4094584627683909,2458247.8650926,g,True,0,-746.7649073996581,g
94,20.96309262585268,-3.740891420157056,2458247.8826736,g,True,0,-746.7473263996653,g
95,20.83591250167201,-0.8209916619985602,2458248.8522454,g,True,0,-745.7777545996942,g
96,20.759333904087114,-2.6203683917925,2458248.873588,g,True,0,-745.7564119999297,g
97,19.776441716899743,3.141603031752327,2458249.8514931,g,True,0,-744.7785068997182,g
98,21.16827741858321,-0.7616394860994239,2458252.9258681,g,True,0,-741.7041318998672,g
99,21.154495210906774,0.8450431745998033,2458252.9544907,g,True,0,-741.6755093000829,g
100,20.97202367694463,1.0559409828391633,2458252.9775231,g,True,0,-741.6524768997915,g
101,21.030046313503554,-1.4319616772166976,2458254.9044213,g,True,0,-739.7255786997266,g
102,20.91627099607315,3.6242878931426072,2458254.9228125,g,True,0,-739.707187499851,g
103,21.01884338233447,2.747027324041909,2458254.9568634,g,True,0,-739.6731365998276,g
104,21.11061833477977,-1.01417709998006,2458255.8603588,g,True,0,-738.7696412000805,g
105,21.037461447726635,-2.3060579284070606,2458255.8790856,g,True,0,-738.7509143999778,g
106,20.77190531738632,0.6202693368093583,2458255.9163426,g,True,0,-738.7136574001051,g
107,20.612501208677923,-1.2669713488358565,2458258.8386111,g,True,0,-735.7913889000192,g
108,20.62106992382273,-2.008960823197314,2458258.8615046,g,True,0,-735.7684953999706,g
109,20.13567417299628,1.4036175420479544,2458261.9246296,g,True,0,-732.705370400101,g
110,20.894827718595263,2.907037086148049,2458261.9265046,g,True,0,-732.7034954000264,g
111,19.90515727560204,6.492464349606513,2458262.9064236,g,True,0,-731.7235763999633,g
112,20.24665140583881,-0.9932598122560692,2458262.9578356,g,True,0,-731.6721644001082,g
113,21.19379214860919,4.985906764599868,2458272.7560995,g,True,0,-721.8739004996605,g
114,21.048670776542263,-1.1019536299898829,2458272.757037,g,True,0,-721.8729630000889,g
115,21.18103158282853,-0.5750737912756617,2458273.7712384,g,True,0,-720.858761599753,g
116,21.004428905848908,-0.8716994688665073,2458273.7879977,g,True,0,-720.8420023000799,g
117,20.98779568296207,2.4553522446232305,2458273.8058218,g,True,0,-720.8241781997494,g
118,21.27064703328541,1.3729736777129689,2458274.7699537,g,True,0,-719.8600463001058,g
119,21.220291919587066,0.8650964990170719,2458274.7893287,g,True,0,-719.8406712999567,g
120,20.336312960674945,0.4950385554458672,2458274.883206,g,True,0,-719.7467939998023,g
121,20.7811174293764,-10.310815021520716,2458274.9137731,g,True,0,-719.7162268999964,g
122,21.258275851841148,2.8530232803074567,2458275.7763194,g,True,0,-718.8536805999465,g
123,21.26751970003056,-1.1887915778929383,2458276.8449653,g,True,0,-717.7850346998312,g
124,21.240895141569748,0.6101919725841988,2458276.8606713,g,True,0,-717.7693286999129,g
125,21.05792373186335,-0.717699790113281,2458276.8807292,g,True,0,-717.7492708000354,g
126,20.867587925492487,-2.820221067434036,2458277.8170718,g,True,0,-716.8129281997681,g
127,21.18507627998561,-1.6954104894252595,2458277.8387847,g,True,0,-716.7912153000943,g
128,21.109626150338496,-1.2449382497359265,2458277.8579282,g,True,0,-716.772071799729,g
129,21.33497264459352,-1.393688710784471,2458278.8383449,g,True,0,-715.7916550999507,g
130,21.14955122147408,1.3390299390330411,2458278.8592593,g,True,0,-715.7707406999543,g
131,21.236912781814222,-0.8299150959790094,2458278.8601968,g,True,0,-715.7698031999171,g
132,21.25278895766652,-51.91811594790082,2458278.8918287,g,True,0,-715.7381712999195,g
133,21.12669771606517,-1.9855616166275407,2458279.833588,g,True,0,-714.796411999967,g
134,21.201425990252595,-1.3940039392342856,2458279.8413079,g,True,0,-714.7886920999736,g
135,20.820978613691285,-1.0264478535057189,2458279.8620602,g,True,0,-714.7679397999309,g
136,21.24666203673016,2.0197790204981656,2458280.7697801,g,True,0,-713.8602199000306,g
137,21.345087362791816,-0.7283047508515369,2458280.7879977,g,True,0,-713.8420023000799,g
138,21.213046804541783,-1.3107253567133914,2458280.9015856,g,True,0,-713.728414400015,g
139,21.18938900082684,0.8816347529030284,2458281.7581944,g,True,0,-712.8718055998906,g
140,21.333119634325666,-0.6172200698203031,2458281.7751273,g,True,0,-712.854872699827,g
141,21.26008875925905,-0.7530391076185747,2458281.8847454,g,True,0,-712.7452545999549,g
142,21.21271051203481,32.3958285236049,2458281.8861921,g,True,0,-712.7438078997657,g
143,20.977058941059887,-0.7379025757955838,2458282.8654977,g,True,0,-711.7645022999495,g
144,21.00510554279733,-6.492106371223091,2458282.8826157,g,True,0,-711.7473842999898,g
145,20.961891674779096,-1.0208060113126618,2458282.9152199,g,True,0,-711.71478009969,g
146,21.290499965396307,-1.7745023875567871,2458283.7879398,g,True,0,-710.8420601999387,g
147,21.391541315230302,-9.734856149730383,2458283.8104398,g,True,0,-710.819560199976,g
148,21.18302387302885,15.558543936939374,2458283.9123148,g,True,0,-710.7176851998083,g
149,21.199720750561585,3.413203072599891,2458284.7537269,g,True,0,-709.8762730997987,g
150,20.34581088431877,-1.4599107153816646,2458284.8638542,g,True,0,-709.7661457997747,g
151,21.0161032028942,-1.0736732148886523,2458284.8784491,g,True,0,-709.7515508998185,g
152,21.14868277624632,-0.9364168457110392,2458286.7665625,g,True,0,-707.863437499851,g
153,21.00361267918027,-2.0162423189176697,2458286.9104398,g,True,0,-707.7195601998828,g
154,21.12828992023092,3.048448171598942,2458287.8405208,g,True,0,-706.7894791997969,g
155,21.31493108817661,1.3157050070954703,2458287.8414583,g,True,0,-706.7885416997597,g
156,21.21495277093356,-0.6486984149000692,2458288.8529051,g,True,0,-705.7770948996767,g
157,20.938938989457764,0.6798632285545895,2458288.8695255,g,True,0,-705.7604744997807,g
158,20.96569688427585,3.536923347524565,2458288.8820833,g,True,0,-705.7479166998528,g
159,20.79574049901112,304.7935618832722,2458289.8595949,g,True,0,-704.7704050997272,g
160,20.819960009109025,0.9463270162351208,2458289.8814352,g,True,0,-704.7485647997819,g
161,20.42467910659809,-0.5303400265891328,2458289.8999769,g,True,0,-704.7300231000409,g
162,20.72299313294267,-3.6600785157333102,2458290.7081597,g,True,0,-703.9218402998522,g
163,20.709015696819986,-2.0575972885420777,2458290.7130671,g,True,0,-703.9169328999706,g
164,20.668134453363628,-0.8383587757100003,2458290.7158681,g,True,0,-703.91413189983,g
165,20.700083475554663,-1.024779692362134,2458290.736412,g,True,0,-703.8935879999772,g
166,20.767466212320624,-1.0239987777293662,2458291.8383449,g,True,0,-702.7916550999507,g
167,20.600948820965,-0.688379417664534,2458292.8521991,g,True,0,-701.7778008999303,g
168,20.58789987758249,-11.77021080067648,2458299.6936111,g,True,0,-694.9363889000379,g
169,21.11739823479672,0.8651809478474309,2458300.7079861,g,True,0,-693.9220138997771,g
170,20.92337109117064,3.374002153641249,2458300.7134144,g,True,0,-693.9165856000036,g
171,20.946255290870766,1.7827712186873677,2458300.7143403,g,True,0,-693.9156597000547,g
172,20.74194562131943,18.41945231048529,2458301.771088,g,True,0,-692.858911999967,g
173,20.60649294421293,-4.360378307834203,2458301.7760764,g,True,0,-692.8539235997014,g
174,20.48051841857753,-1.102923488095308,2458301.800787,g,True,0,-692.8292129999027,g
175,20.50049834879883,5.213547406461372,2458302.7054977,g,True,0,-691.9245023000985,g
176,20.728052264481875,-1.8643045240405145,2458302.7145718,g,True,0,-691.9154281998053,g
177,21.3193691458654,2.177805099979748,2458304.7087269,g,True,0,-689.9212730997242,g
178,21.35352646690926,0.6447768402552139,2458304.7266667,g,True,0,-689.9033332997933,g
179,21.21154116990329,-0.7131506564542156,2458304.8097338,g,True,0,-689.8202661997639,g
180,21.0485295309607,-1.0541047015770686,2458305.708588,g,True,0,-688.921411999967,g
181,20.991362667767028,0.3818994464022953,2458305.714213,g,True,0,-688.9157869997434,g
182,21.02958908089613,-0.6923393069723287,2458305.7990509,g,True,0,-688.8309490997344,g
183,20.03170839063629,1.442169999392792,2458306.7999769,g,True,0,-687.8300230996683,g
184,20.408683943167706,0.7683834709825662,2458306.832963,g,True,0,-687.7970369998366,g
185,21.25165851751806,-1.32543135228798,2458307.7130556,g,True,0,-686.9169443999417,g
186,21.08808997203771,1.466280597704317,2458307.7343171,g,True,0,-686.895682899747,g
187,21.169603634626945,4.133438180517717,2458308.7070718,g,True,0,-685.9229282001033,g
188,21.16725254868066,4.906191927225366,2458308.7251736,g,True,0,-685.9048263998702,g
189,20.91774001091909,-1.0451813205049725,2458308.8811458,g,True,0,-685.74885419989,g
190,21.04952035896187,0.713490712806363,2458311.7565741,g,True,0,-682.8734259000048,g
191,20.855653403148896,-0.9010582899812593,2458312.8384954,g,True,0,-681.7915046000853,g
192,20.435729191071424,-0.9104361029549164,2458313.7334954,g,True,0,-680.8965046000667,g
193,21.1147692459881,-2.741367115453932,2458313.734537,g,True,0,-680.8954630000517,g
194,21.055347246789907,-0.594440068003945,2458313.8337847,g,True,0,-680.7962152999826,g
195,21.023273021913603,0.7381505623465408,2458313.8383218,g,True,0,-680.7916782000102,g
196,20.6304489289344,-4.54092481389981,2458314.7447569,g,True,0,-679.8852431001142,g
197,20.96142564980478,-0.5010487815057164,2458314.8326273,g,True,0,-679.7973726997152,g
198,21.04128414653556,8.299790462648344,2458314.8533796,g,True,0,-679.7766203996725,g
199,20.650603001422027,1.7421598726189789,2458315.8801736,g,True,0,-678.7498264000751,g
200,20.79148679847565,-0.7859589703169682,2458316.8591435,g,True,0,-677.7708564996719,g
201,20.653630445510167,-7.316044380603545,2458317.8396412,g,True,0,-676.7903587999754,g
202,20.863354418610868,-77.33951479468976,2458318.8951042,g,True,0,-675.7348957997747,g
203,20.562952901354024,-1.4396755925442508,2458319.6916667,g,True,0,-674.9383332999423,g
204,20.66645442207196,-0.6234987852182309,2458319.8612384,g,True,0,-674.7687615999021,g
205,20.67424974690594,-2.2155491897595163,2458320.7062616,g,True,0,-673.9237383999862,g
206,20.29159740888145,-1.6233351142861256,2458320.9051273,g,True,0,-673.7248726999387,g
207,20.813856971639147,1.9333666233938247,2458321.8933796,g,True,0,-672.736620400101,g
208,20.63187490067865,-0.5594358665054878,2458329.6650347,g,True,0,-664.9649652997032,g
209,20.663613304204905,-2.4958396751846617,2458330.666331,g,True,0,-663.9636689997278,g
210,20.88850526521325,10.08264116477586,2458330.6845486,g,True,0,-663.9454513997771,g
211,20.851582009298724,-2.167353178456798,2458330.7055324,g,True,0,-663.9244675999507,g
212,20.900130967945216,0.6207244984332766,2458330.7064583,g,True,0,-663.9235417000018,g
213,20.88630713660801,-0.5511696957652468,2458331.7367477,g,True,0,-662.8932523000985,g
214,21.083738027515857,-1.6288105693611263,2458332.6914352,g,True,0,-661.938564799726,g
215,21.14690256853653,3.531749115109629,2458332.7118866,g,True,0,-661.9181133997627,g
216,21.14066433383374,-0.4173674402784875,2458333.6737037,g,True,0,-660.9562963000499,g
217,21.06259146152648,-5.98778831489612,2458336.7424884,g,True,0,-657.8875115998089,g
218,20.03667648244129,1.2468160870149845,2458340.8247222,g,True,0,-653.8052777997218,g
219,20.974420404372697,-1.871350955718783,2458343.6821759,g,True,0,-650.9478241000324,g
220,20.860969832494185,-0.7684310394474987,2458346.6597685,g,True,0,-647.9702314999886,g
221,20.49643550959892,0.4916781994590767,2458349.6625463,g,True,0,-644.9674537000246,g
222,20.6235896896528,1.4937239646257,2458349.6634838,g,True,0,-644.9665161999874,g
223,20.70659097392454,-2.32517145202666,2458349.6696528,g,True,0,-644.9603471998125,g
224,20.52075335864556,1.2838871042804942,2458349.6909259,g,True,0,-644.9390740999952,g
225,19.28408121994239,2.7235691467751657,2458359.6547685,g,True,0,-634.9752314998768,g
226,20.85064420494892,-0.8766313813305686,2458360.6399769,g,True,0,-633.9900230998173,g
227,20.62341755515381,2.555324186621052,2458360.6626505,g,True,0,-633.9673494999297,g
228,21.0870438297958,1.4771878438617507,2458361.6526042,g,True,0,-632.9773957999423,g
229,20.92989480104987,2.631286676878212,2458361.6691551,g,True,0,-632.9608448999934,g
230,21.13193788730353,0.8492619511021176,2458361.6942014,g,True,0,-632.9357985998504,g
231,20.872883367947505,0.3805463824823513,2458362.7040278,g,True,0,-631.9259721999988,g
232,20.58487500824129,1.6156629330373922,2458362.7130093,g,True,0,-631.9169906997122,g
233,20.573299025205504,-0.5362191857103136,2458362.7347801,g,True,0,-631.895219899714,g
234,20.74980523283688,-1.1486361415603632,2458363.6527431,g,True,0,-630.9772568996996,g
235,20.886577628234512,0.9181648000332614,2458363.6824537,g,True,0,-630.9475463000126,g
236,20.86325316748707,-2.9296774021555034,2458363.7054398,g,True,0,-630.9245601999573,g
237,20.934738992919385,2.398529479115749,2458364.7019792,g,True,0,-629.9280207999982,g
238,20.958487414648555,-1.1531327030077383,2458364.7029167,g,True,0,-629.9270832999609,g
239,21.00495152556569,-0.6628117995029021,2458364.7142361,g,True,0,-629.915763899684,g
240,20.839261514954984,0.9197233411702216,2458364.7355671,g,True,0,-629.8944329000078,g
241,20.75813467622918,2.348908857935765,2458365.7147106,g,True,0,-628.9152893996798,g
242,20.83404591758401,-2.5504725876617425,2458365.7320833,g,True,0,-628.8979166997597,g
243,20.909680974752312,3.972445387093371,2458365.7559606,g,True,0,-628.8740393999033,g
244,20.979939858977463,0.8427892490204836,2458366.695625,g,True,0,-627.9343749997206,g
245,20.95294103065265,0.7402470574352132,2458366.7244907,g,True,0,-627.9055093000643,g
246,20.722565567071083,-0.5337696931267706,2458366.7362616,g,True,0,-627.8937383997254,g
247,20.94227411774155,-1.060624575098378,2458367.7155093,g,True,0,-626.9144906997681,g
248,20.891466928335227,1.0474505833566794,2458367.7164236,g,True,0,-626.9135763999075,g
249,20.825790559262124,0.8810518348792962,2458367.7462269,g,True,0,-626.8837731000967,g
250,20.703881707135903,-8.984561839786316,2458367.7598843,g,True,0,-626.8701156997122,g
251,20.92516898628249,0.7774550099946875,2458368.6930093,g,True,0,-625.9369906997308,g
252,20.989854205031715,4.816509732697423,2458368.7273148,g,True,0,-625.9026851998642,g
253,20.84140624053998,0.8126887075577203,2458368.7331944,g,True,0,-625.8968055997975,g
254,21.00463037106929,0.8207023587825665,2458369.7170602,g,True,0,-624.9129397999495,g
255,20.956219164700265,0.9521975850765146,2458369.7461921,g,True,0,-624.883807899896,g
256,20.75426975061188,2.806783293084916,2458369.7528125,g,True,0,-624.8771874997765,g
257,21.027068671283622,33.99383052611912,2458370.6727662,g,True,0,-623.9572338000871,g
258,20.88913909783121,0.931143892542544,2458370.6865741,g,True,0,-623.9434258998372,g
259,21.06298835334932,21.651053142042485,2458370.6941898,g,True,0,-623.9358101999387,g
260,20.865376621613184,-3.907975654461446,2458370.7139468,g,True,0,-623.9160531996749,g
261,21.140476383047503,-0.4340540889570121,2458371.7045255,g,True,0,-622.9254744998179,g
262,21.0546087870878,0.6769545577008855,2458371.7269097,g,True,0,-622.9030903000385,g
263,21.053371870665003,1.1016539911503205,2458371.7336111,g,True,0,-622.8963889000006,g
264,20.999626962551464,-0.727281957057067,2458372.7254514,g,True,0,-621.9045485998504,g
265,20.85429517590464,0.4614242961656928,2458373.7030787,g,True,0,-620.9269212996587,g
266,20.858868639413902,1.7460686085678314,2458373.7161574,g,True,0,-620.913842599839,g
267,20.7673155995124,0.983129842596146,2458373.7170718,g,True,0,-620.9129281998612,g
268,20.764922006368675,5.810054317588856,2458373.7338194,g,True,0,-620.8961805999279,g
269,20.74834341599015,1.3345338720582756,2458374.7050347,g,True,0,-619.9249652996659,g
270,20.673254720701927,1.1749854869555083,2458374.726875,g,True,0,-619.9031249997206,g
271,20.75757659138792,2.8592030597619167,2458374.7451852,g,True,0,-619.8848147997633,g
272,20.916038063409424,-0.9023617869237484,2458375.7135764,g,True,0,-618.9164235997014,g
273,20.82854310705949,0.6533945700435462,2458375.7372106,g,True,0,-618.892789399717,g
274,20.15809271061649,-2.756778678654378,2458375.7904745,g,True,0,-618.8395254998468,g
275,20.773313952562795,-0.8717654343995467,2458377.7065509,g,True,0,-616.9234490999952,g
276,20.744501570586205,0.7565557524729253,2458377.7074653,g,True,0,-616.9225347000174,g
277,20.77035750885632,1.5876749250574584,2458377.7142708,g,True,0,-616.9157292000018,g
278,20.510821178344784,5.932158992566877,2458377.7449421,g,True,0,-616.885057900101,g
279,20.96418441747121,0.5516736084939962,2458378.6506019,g,True,0,-615.9793980997056,g
280,20.834183202265763,-0.7938041696114011,2458378.6722454,g,True,0,-615.9577545998618,g
281,20.6799028596364,-0.7158366183786933,2458378.7075926,g,True,0,-615.922407399863,g
282,20.65963190804976,-0.7565521404177399,2458379.6632639,g,True,0,-614.9667360996827,g
283,20.699432240279663,-3.5672072868694205,2458379.6832986,g,True,0,-614.946701399982,g
284,20.839990025590083,-6.078531740128748,2458388.6126042,g,True,0,-606.0173957999796,g
285,20.86460379780044,20.519182794151487,2458389.6308565,g,True,0,-604.999143499881,g
286,20.8773496329721,-5.672416881149236,2458389.6425926,g,True,0,-604.9874073998071,g
287,20.64308585594925,1.5740898008904165,2458389.6610648,g,True,0,-604.9689352000132,g
288,20.92468009818341,1.6302007010152058,2458390.6237963,g,True,0,-604.006203699857,g
289,21.10311751747093,1.1022198736465365,2458390.6303819,g,True,0,-603.9996181000024,g
290,20.974794258214263,0.4665097505517684,2458400.6302546,g,True,0,-593.9997453996912,g
291,19.83609335949037,0.2960231395965306,2458431.5935532,g,True,0,-563.0364467999898,g
292,20.39518696852512,-0.6313271716991541,2458493.0498264,g,True,0,-501.5801735999994,g
293,20.08277755571554,1.2318243253226977,2458512.00625,g,True,0,-482.6237499997951,g
294,20.53176471139161,1.1231976116905518,2458540.9778935,g,True,0,-453.65210649976507,g
295,20.58851794166849,1.5045660992827623,2458540.9988426,g,True,0,-453.6311574000865,g
296,20.15298459361991,2.370180846868734,2458541.924213,g,True,0,-452.7057869997807,g
297,20.812082863646737,0.6775339610013273,2458541.9563773,g,True,0,-452.6736226999201,g
298,20.65586986312116,1.3121899297215345,2458541.9612153,g,True,0,-452.6687846998684,g
299,20.69088000367813,1.3504143783005893,2458541.9621181,g,True,0,-452.66788189997897,g
300,20.0764428482528,-0.28348809000406,2458543.9993981,g,True,0,-450.6306018996984,g
301,19.239398157559275,-1.66958658146834,2458544.0070949,g,True,0,-450.62290509976447,g
302,20.88412348047614,-1.739000701799319,2458544.0289583,g,True,0,-450.60104169975966,g
303,20.54559881292137,-0.4272755897635645,2458556.9458102,g,True,0,-437.6841897997074,g
304,20.385286692889085,-0.9528115683148932,2458556.9756597,g,True,0,-437.6543402997777,g
305,20.492743719870745,1.645941427769944,2458556.986956,g,True,0,-437.64304400002584,g
306,20.56261693607348,-2.0351275401484448,2458556.9878819,g,True,0,-437.6421181000769,g
307,20.55328569049388,-1.2981196869186342,2458557.9647801,g,True,0,-436.6652198997326,g
308,20.23176804639691,1.3241660112451437,2458557.9864699,g,True,0,-436.64353010011837,g
309,19.83630050571619,-0.5432302766677058,2458558.0166319,g,True,0,-436.61336810002103,g
310,20.51395139906265,0.8613222572846555,2458558.9433565,g,True,0,-435.68664349988103,g
311,20.41053238041312,4.965031026993938,2458561.006875,g,True,0,-433.6231249999255,g
312,20.433947280226825,-5.410042984455878,2458561.0380556,g,True,0,-433.59194439975545,g
313,21.080099992565096,-0.4410850022671523,2458572.9864236,g,True,0,-421.64357639988884,g
314,21.038670188019708,-0.6663918782248449,2458572.9873495,g,True,0,-421.6426504999399,g
315,21.11974997229279,19.24332515695972,2458573.0028704,g,True,0,-421.6271295999177,g
